,현장명,일시,신호횟수,운영시간,녹색시간,통과보행자,보행시간,보행자분류_일반,보행자분류_적색횡단,보행자분류_무단횡단,연장_횟수,연장_시간,연장_보행자,교통약자_목발,교통약자_휠체어,교통약자_유모차,교통약자_합계,잔여,보도길이,보행속도,시간,월,요일(0~6)
175,자운학교앞(5),2022-05-25 21:00:00,23,3580,923,10,33.9,9,0,0,1,2,1,0,1,0,1,0,35,1.032448377581121,21,5,2
176,자운학교앞(5),2022-05-25 22:00:00,24,3600,971,8,23.33333333,5,1,0,2,9,1,0,0,0,0,0,35,1.500000000214286,22,5,2
177,자운학교앞(5),2022-05-25 23:00:00,24,3600,960,3,28.0,2,1,0,0,0,0,0,0,0,0,0,35,1.25,23,5,2
178,자운학교앞(5),2022-05-26 00:00:00,24,3601,961,4,17.5,4,0,0,0,0,0,0,0,0,0,0,35,2.0,0,5,3
179,자운학교앞(5),2022-05-26 01:00:00,24,3599,951,3,23.66666667,2,1,0,0,0,0,0,0,0,0,0,35,1.478873239228328,1,5,3
180,자운학교앞(5),2022-05-26 02:00:00,24,3601,956,2,31.5,0,2,0,0,0,0,0,0,0,0,0,35,1.111111111111111,2,5,3
181,자운학교앞(5),2022-05-26 03:00:00,24,3600,960,0,0.0,0,0,0,0,0,0,0,0,0,0,0,35,0.0,3,5,3
182,자운학교앞(5),2022-05-26 04:00:00,24,3600,960,1,33.0,1,0,0,0,0,0,0,0,0,0,0,35,1.060606060606061,4,5,3
183,자운학교앞(5),2022-05-26 05:00:00,24,3600,963,21,22.0,17,3,0,1,2,1,0,1,1,2,0,35,1.590909090909091,5,5,3
184,자운학교앞(5),2022-05-26 06:00:00,21,3530,848,27,27.44444444,23,2,0,2,7,2,0,0,0,0,0,35,1.275303643931223,6,5,3
185,자운학교앞(5),2022-05-26 07:00:00,21,3570,839,37,27.40909091,36,0,0,1,5,1,1,0,0,1,0,35,1.276948590339073,7,5,3
186,자운학교앞(5),2022-05-26 08:00:00,22,3740,901,63,24.63636364,56,0,0,5,15,4,2,1,1,4,0,35,1.420664206432374,8,5,3
187,자운학교앞(5),2022-05-26 09:00:00,23,3560,935,54,26.29166667,50,1,0,2,8,3,0,2,2,4,0,35,1.331220285092714,9,5,3
188,자운학교앞(5),2022-05-26 10:00:00,24,3600,974,39,25.0,36,0,0,2,6,2,1,2,0,3,0,35,1.4,10,5,3
189,자운학교앞(5),2022-05-26 11:00:00,24,3600,964,37,25.125,36,0,0,1,3,1,1,2,0,3,0,35,1.393034825870647,11,5,3
190,자운학교앞(5),2022-05-26 12:00:00,24,3600,962,44,27.45833333,42,1,0,1,2,1,0,0,1,1,0,35,1.274658573751097,12,5,3
191,자운학교앞(5),2022-05-26 13:00:00,24,3600,977,34,32.88888889,26,4,0,4,19,3,1,1,1,3,1,35,1.064189189153237,13,5,3
192,자운학교앞(5),2022-05-26 14:00:00,24,3600,968,27,22.5,25,0,0,2,6,2,0,0,0,0,0,35,1.555555555555556,14,5,3
193,자운학교앞(5),2022-05-26 15:00:00,24,3599,975,54,29.5,47,2,0,3,8,4,0,2,0,2,0,35,1.186440677966102,15,5,3
194,자운학교앞(5),2022-05-26 16:00:00,21,3570,854,65,26.72727273,61,1,0,4,10,2,1,1,1,3,0,35,1.309523809390185,16,5,3
195,자운학교앞(5),2022-05-26 17:00:00,21,3571,858,84,25.375,78,0,0,3,13,5,1,7,2,10,0,35,1.379310344827586,17,5,3
196,자운학교앞(5),2022-05-26 18:00:00,21,3570,845,75,28.90909091,73,1,0,1,3,1,5,4,2,11,0,35,1.210691823861299,18,5,3
197,자운학교앞(5),2022-05-26 19:00:00,21,3569,844,57,23.54545455,53,2,0,2,5,2,1,1,2,4,0,35,1.48648648619952,19,5,3
198,자운학교앞(5),2022-05-26 20:00:00,22,3740,919,77,25.95454545,65,2,0,5,29,10,1,10,1,12,0,35,1.34851138377382,20,5,3
199,자운학교앞(5),2022-05-26 21:00:00,23,3583,942,46,26.0,43,1,0,5,15,2,0,2,1,3,0,35,1.346153846153846,21,5,3
200,자운학교앞(5),2022-05-26 22:00:00,24,3605,967,44,23.8,42,0,0,1,6,1,0,7,2,9,0,35,1.470588235294118,22,5,3
201,자운학교앞(5),2022-05-26 23:00:00,24,3593,961,9,29.875,8,1,0,0,0,0,0,0,0,0,0,35,1.171548117154812,23,5,3
202,자운학교앞(5),2022-05-27 00:00:00,24,3601,972,9,23.8,5,2,0,2,11,1,1,0,0,1,0,35,1.470588235294118,0,5,4
203,자운학교앞(5),2022-05-27 01:00:00,24,3600,915,5,27.33333333,2,3,0,0,0,0,0,1,0,1,0,35,1.280487805034206,1,5,4
204,자운학교앞(5),2022-05-27 02:00:00,24,3600,957,0,0.0,0,0,0,0,0,0,0,0,0,0,0,35,0.0,2,5,4
205,자운학교앞(5),2022-05-27 03:00:00,24,3600,960,0,0.0,0,0,0,0,0,0,0,0,0,0,0,35,0.0,3,5,4
206,자운학교앞(5),2022-05-27 04:00:00,24,3600,960,1,35.0,1,0,0,0,0,0,0,0,0,0,0,35,1.0,4,5,4
207,자운학교앞(5),2022-05-27 05:00:00,24,3600,960,22,25.33333333,18,4,0,0,0,0,0,0,2,2,0,35,1.381578947550208,5,5,4
208,자운학교앞(5),2022-05-27 06:00:00,21,3530,857,31,24.55555556,28,0,0,2,16,2,2,1,0,3,0,35,1.425339366257857,6,5,4
209,자운학교앞(5),2022-05-27 07:00:00,21,3573,852,35,28.2,29,4,0,2,13,1,1,2,0,3,0,35,1.24113475177305,7,5,4
210,자운학교앞(5),2022-05-27 08:00:00,22,3740,879,96,23.625,83,11,0,2,4,2,2,2,1,5,2,35,1.481481481481481,8,5,4
211,자운학교앞(5),2022-05-27 09:00:00,23,3560,928,52,28.54545455,50,0,0,2,7,2,0,2,2,4,0,35,1.226114649486288,9,5,4
212,자운학교앞(5),2022-05-27 10:00:00,24,3600,981,36,27.31818182,32,0,0,3,17,3,0,1,1,2,0,35,1.281198003242516,10,5,4
213,자운학교앞(5),2022-05-27 11:00:00,24,3600,965,76,28.36363636,72,0,0,1,3,4,2,4,0,6,0,35,1.233974359132561,11,5,4
214,자운학교앞(5),2022-05-27 12:00:00,24,3601,960,33,28.77272727,32,1,0,0,0,0,0,8,1,9,0,35,1.216429699957323,12,5,4
215,자운학교앞(5),2022-05-27 13:00:00,24,3600,967,37,24.36363636,35,0,0,1,6,1,2,3,1,6,0,35,1.436567164393517,13,5,4
216,자운학교앞(5),2022-05-27 14:00:00,24,3599,958,42,25.95454545,39,3,0,0,0,0,0,2,0,2,0,35,1.34851138377382,14,5,4
217,자운학교앞(5),2022-05-27 15:00:00,24,3600,977,51,24.77272727,48,0,0,4,8,3,0,1,1,2,0,35,1.41284403685279,15,5,4
218,자운학교앞(5),2022-05-27 16:00:00,21,3570,860,70,27.29166667,65,1,0,3,13,3,0,2,1,3,2,35,1.282442747934969,16,5,4
219,자운학교앞(5),2022-05-27 17:00:00,21,3571,850,61,25.58333333,58,0,0,2,6,3,0,3,3,6,0,35,1.368078176074017,17,5,4
220,자운학교앞(5),2022-05-27 18:00:00,21,3570,847,28,25.11111111,26,0,0,1,6,1,1,1,1,3,0,35,1.393805309796186,18,5,4
221,자운학교앞(5),2022-05-27 19:00:00,21,3570,840,51,26.95454545,50,1,0,0,0,0,0,4,3,7,0,35,1.29848229364224,19,5,4
222,자운학교앞(5),2022-05-27 20:00:00,22,3744,888,47,25.6,46,0,0,3,6,1,0,2,2,4,0,35,1.3671875,20,5,4
223,자운학교앞(5),2022-05-27 21:00:00,23,3575,932,59,26.59090909,56,2,0,3,5,1,3,7,1,11,1,35,1.316239316284316,21,5,4
224,자운학교앞(5),2022-05-27 22:00:00,24,3600,920,26,20.5625,23,3,0,0,0,0,0,8,0,8,0,35,1.702127659574468,22,5,4
225,자운학교앞(5),2022-05-27 23:00:00,24,3600,970,20,31.44444444,15,2,0,2,8,3,0,0,0,0,0,35,1.113074205104321,23,5,4
226,자운학교앞(5),2022-05-28 00:00:00,24,3601,964,10,27.0,4,4,0,1,3,2,0,0,0,0,0,35,1.296296296296296,0,5,5
227,자운학교앞(5),2022-05-28 01:00:00,24,3600,966,9,20.6,3,4,0,1,7,1,0,0,1,1,0,35,1.699029126213592,1,5,5
228,자운학교앞(5),2022-05-28 02:00:00,24,3601,955,0,0.0,0,0,0,0,0,0,0,0,0,0,0,35,0.0,2,5,5
229,자운학교앞(5),2022-05-28 03:00:00,24,3600,962,4,28.0,2,2,0,0,0,0,0,0,0,0,0,35,1.25,3,5,5
230,자운학교앞(5),2022-05-28 04:00:00,24,3600,960,1,20.0,0,1,0,0,0,0,0,0,0,0,0,35,1.75,4,5,5
231,자운학교앞(5),2022-05-28 05:00:00,24,3601,963,10,24.625,10,0,0,1,2,0,0,0,1,1,0,35,1.421319796954315,5,5,5
232,자운학교앞(5),2022-05-28 06:00:00,21,3530,847,14,25.08333333,10,2,0,1,6,2,0,0,0,0,0,35,1.395348837394731,6,5,5
233,자운학교앞(5),2022-05-28 07:00:00,21,3570,840,11,26.0,10,1,0,0,0,0,0,1,1,2,0,35,1.346153846153846,7,5,5
234,자운학교앞(5),2022-05-28 08:00:00,22,3741,884,33,27.95454545,32,1,0,2,3,0,0,2,0,2,0,35,1.252032520528786,8,5,5
235,자운학교앞(5),2022-05-28 09:00:00,23,3559,941,62,25.5,58,0,0,4,11,3,3,1,3,7,0,35,1.372549019607843,9,5,5
236,자운학교앞(5),2022-05-28 10:00:00,24,3602,966,45,25.85,44,0,0,2,3,1,1,1,5,7,0,35,1.353965183752418,10,5,5
237,자운학교앞(5),2022-05-28 11:00:00,24,3601,987,76,24.79166667,67,3,0,5,22,5,1,5,3,9,0,35,1.411764705692536,11,5,5
238,자운학교앞(5),2022-05-28 12:00:00,24,3598,976,51,23.55,44,1,0,2,14,4,2,5,1,8,0,35,1.48619957537155,12,5,5
239,자운학교앞(5),2022-05-28 13:00:00,24,3600,969,58,26.05,52,0,0,2,11,5,2,8,6,16,0,35,1.343570057581574,13,5,5
240,자운학교앞(5),2022-05-28 14:00:00,24,3600,965,38,22.6,34,2,0,1,4,1,1,1,2,4,0,35,1.548672566371681,14,5,5
241,자운학교앞(5),2022-05-28 15:00:00,24,3600,991,68,27.0,61,1,0,6,20,6,0,5,3,8,0,35,1.296296296296296,15,5,5
242,자운학교앞(5),2022-05-28 16:00:00,21,3572,873,89,25.75,81,0,0,5,23,7,3,1,3,7,0,35,1.359223300970874,16,5,5
243,자운학교앞(5),2022-05-28 17:00:00,21,3570,871,72,25.7,60,0,0,6,24,9,0,4,5,9,0,35,1.361867704280156,17,5,5
244,자운학교앞(5),2022-05-28 18:00:00,21,3570,866,60,27.72222222,47,2,0,4,19,7,2,2,3,7,1,35,1.262525050201405,18,5,5
245,자운학교앞(5),2022-05-28 19:00:00,21,3569,852,57,21.95454545,53,1,0,2,9,3,2,2,3,7,0,35,1.594202898880787,19,5,5
246,자운학교앞(5),2022-05-28 20:00:00,22,3740,907,58,23.1,49,5,0,3,20,4,1,6,1,8,1,35,1.515151515151515,20,5,5
247,자운학교앞(5),2022-05-28 21:00:00,23,3580,932,41,26.5625,36,2,0,2,8,2,0,2,1,3,0,35,1.317647058823529,21,5,5
248,자운학교앞(5),2022-05-28 22:00:00,24,3600,975,36,28.5625,28,3,0,3,11,4,0,4,3,7,0,35,1.225382932166302,22,5,5
249,자운학교앞(5),2022-05-28 23:00:00,24,3600,965,13,22.25,10,1,0,2,3,2,0,0,0,0,0,35,1.573033707865169,23,5,5
250,자운학교앞(5),2022-05-29 00:00:00,24,3601,968,18,26.14285714,8,7,0,2,6,3,1,0,0,1,0,35,1.338797814353967,0,5,6
251,자운학교앞(5),2022-05-29 01:00:00,24,3600,958,5,31.75,4,1,0,0,0,0,0,0,0,0,0,35,1.102362204724409,1,5,6
252,자운학교앞(5),2022-05-29 02:00:00,24,3601,968,5,31.0,3,0,0,1,9,2,0,0,0,0,2,35,1.129032258064516,2,5,6
253,자운학교앞(5),2022-05-29 03:00:00,24,3600,960,1,0.0,0,1,0,0,0,0,0,0,0,0,0,35,0.0,3,5,6
254,자운학교앞(5),2022-05-29 04:00:00,24,3600,960,0,0.0,0,0,0,0,0,0,0,0,0,0,0,35,0.0,4,5,6
255,자운학교앞(5),2022-05-29 05:00:00,24,3600,960,2,27.0,2,0,0,0,0,0,0,0,0,0,0,35,1.296296296296296,5,5,6
256,자운학교앞(5),2022-05-29 06:00:00,21,3530,839,5,18.8,5,0,0,0,0,0,0,0,0,0,0,35,1.861702127659574,6,5,6
257,자운학교앞(5),2022-05-29 07:00:00,21,3569,843,14,26.1875,13,0,0,2,4,1,0,0,0,0,0,35,1.336515513126492,7,5,6
258,자운학교앞(5),2022-05-29 08:00:00,22,3741,895,22,27.63636364,18,1,0,2,10,2,0,1,1,2,1,35,1.266447368254415,8,5,6
259,자운학교앞(5),2022-05-29 09:00:00,23,3560,920,29,23.44444444,27,2,0,0,0,0,0,0,0,0,1,35,1.492890995543676,9,5,6
260,자운학교앞(5),2022-05-29 10:00:00,24,3606,978,35,29.65,29,4,0,2,15,1,1,1,1,3,0,35,1.180438448566611,10,5,6
261,자운학교앞(5),2022-05-29 11:00:00,24,3595,974,59,29.05,52,1,0,2,10,4,0,2,1,3,0,35,1.204819277108434,11,5,6
262,자운학교앞(5),2022-05-29 12:00:00,24,3600,978,69,23.33333333,60,1,0,4,16,6,2,2,3,7,0,35,1.500000000214286,12,5,6
263,자운학교앞(5),2022-05-29 13:00:00,24,3602,990,78,28.58333333,63,2,0,6,25,8,1,5,7,13,0,35,1.224489796061165,13,5,6
264,자운학교앞(5),2022-05-29 14:00:00,24,3598,969,64,23.625,58,2,0,1,3,4,2,1,8,11,0,35,1.481481481481481,14,5,6
265,자운학교앞(5),2022-05-29 15:00:00,24,3601,992,83,23.33333333,73,0,0,5,23,8,2,2,3,7,0,35,1.500000000214286,15,5,6
266,자운학교앞(5),2022-05-29 16:00:00,21,3570,861,92,26.08333333,89,0,0,4,15,3,4,3,2,9,0,35,1.341853035315253,16,5,6
267,자운학교앞(5),2022-05-29 17:00:00,21,3571,859,79,27.625,72,1,0,5,16,5,2,6,3,11,0,35,1.266968325791855,17,5,6
268,자운학교앞(5),2022-05-29 18:00:00,21,3571,861,87,24.36363636,71,2,0,4,15,10,5,8,2,15,0,35,1.436567164393517,18,5,6
269,자운학교앞(5),2022-05-29 19:00:00,21,3567,835,38,27.9,37,0,0,1,3,1,0,2,1,3,1,35,1.254480286738351,19,5,6
270,자운학교앞(5),2022-05-29 20:00:00,22,3740,892,66,27.79166667,59,1,0,2,10,5,2,8,0,10,0,35,1.25937031469153,20,5,6
271,자운학교앞(5),2022-05-29 21:00:00,23,3580,928,34,25.85714286,33,0,0,1,4,1,0,5,0,5,0,35,1.353591160071426,21,5,6
272,자운학교앞(5),2022-05-29 22:00:00,24,3600,960,11,27.33333333,9,2,0,0,0,0,0,0,1,1,0,35,1.280487805034206,22,5,6
273,자운학교앞(5),2022-05-29 23:00:00,24,3600,966,11,31.25,10,0,0,1,5,1,0,1,0,1,0,35,1.12,23,5,6
274,자운학교앞(5),2022-05-30 00:00:00,24,3601,959,9,19.375,6,3,0,0,0,0,0,0,0,0,0,35,1.806451612903226,0,5,0
275,자운학교앞(5),2022-05-30 01:00:00,24,3599,952,2,36.0,2,0,0,0,0,0,0,0,0,0,0,35,0.9722222222222222,1,5,0
276,자운학교앞(5),2022-05-30 02:00:00,24,3600,958,0,0.0,0,0,0,0,0,0,0,0,0,0,0,35,0.0,2,5,0
277,자운학교앞(5),2022-05-30 03:00:00,24,3600,960,2,33.0,1,1,0,0,0,0,0,0,0,0,0,35,1.060606060606061,3,5,0
278,자운학교앞(5),2022-05-30 04:00:00,24,3600,960,0,0.0,0,0,0,0,0,0,0,0,0,0,0,35,0.0,4,5,0
279,자운학교앞(5),2022-05-30 05:00:00,24,3600,966,13,26.2,9,1,0,2,4,3,0,0,0,0,0,35,1.33587786259542,5,5,0
280,자운학교앞(5),2022-05-30 06:00:00,21,3530,865,31,32.0625,24,2,0,4,19,3,0,0,1,1,0,35,1.091617933723197,6,5,0
281,자운학교앞(5),2022-05-30 07:00:00,21,3570,842,36,25.5,33,3,0,0,0,0,1,4,1,6,0,35,1.372549019607843,7,5,0
282,자운학교앞(5),2022-05-30 08:00:00,22,3740,891,63,24.13636364,62,1,0,1,2,0,2,2,3,7,0,35,1.450094161740099,8,5,0
283,자운학교앞(5),2022-05-30 09:00:00,23,3561,926,47,28.70833333,45,1,0,1,2,1,0,2,1,3,0,35,1.219158200431833,9,5,0
284,자운학교앞(5),2022-05-30 10:00:00,24,3603,990,54,27.15,49,0,0,6,23,4,1,1,2,4,0,35,1.289134438305709,10,5,0
285,자운학교앞(5),2022-05-30 11:00:00,24,3598,969,48,29.79166667,46,1,0,3,5,1,1,1,4,6,0,35,1.174825174693726,11,5,0
286,자운학교앞(5),2022-05-30 12:00:00,24,3603,965,53,30.125,52,0,0,2,4,1,0,2,2,4,0,35,1.161825726141079,12,5,0
287,자운학교앞(5),2022-05-30 13:00:00,24,3608,967,51,24.625,51,0,0,2,2,0,1,2,1,4,0,35,1.421319796954315,13,5,0
288,자운학교앞(5),2022-05-30 14:00:00,24,3600,968,47,28.58333333,42,1,0,2,6,4,1,4,0,5,0,35,1.224489796061165,14,5,0
289,자운학교앞(5),2022-05-30 15:00:00,24,3600,957,55,27.54166667,54,1,0,0,0,0,0,4,2,6,0,35,1.270801815277361,15,5,0
290,자운학교앞(5),2022-05-30 16:00:00,21,3572,863,82,26.41666667,77,1,0,6,12,3,0,2,1,3,0,35,1.324921135479505,16,5,0
291,자운학교앞(5),2022-05-30 17:00:00,21,3570,865,85,25.85,78,3,0,4,16,4,0,3,2,5,1,35,1.353965183752418,17,5,0
292,자운학교앞(5),2022-05-30 18:00:00,21,3570,848,44,27.875,44,0,0,1,3,0,1,2,1,4,0,35,1.255605381165919,18,5,0
293,자운학교앞(5),2022-05-30 19:00:00,21,3570,858,44,27.54166667,41,0,0,4,13,3,3,1,2,6,0,35,1.270801815277361,19,5,0
294,자운학교앞(5),2022-05-30 20:00:00,22,3740,893,58,27.0,55,1,0,4,11,2,0,3,1,4,0,35,1.296296296296296,20,5,0
295,자운학교앞(5),2022-05-30 21:00:00,23,3581,926,58,23.72727273,57,0,0,1,3,1,2,2,0,4,0,35,1.475095785271062,21,5,0
296,자운학교앞(5),2022-05-30 22:00:00,24,3598,975,43,28.14285714,37,2,0,3,10,4,1,5,1,7,0,35,1.243654822461285,22,5,0
297,자운학교앞(5),2022-05-30 23:00:00,24,3600,962,9,28.5,8,1,0,0,0,0,0,0,1,1,0,35,1.228070175438597,23,5,0
298,자운학교앞(5),2022-05-31 00:00:00,24,3611,980,8,25.66666667,5,1,0,2,18,2,0,1,1,2,4,35,1.363636363459268,0,5,1
299,자운학교앞(5),2022-05-31 01:00:00,24,3590,960,2,31.0,0,2,0,0,0,0,0,0,0,0,0,35,1.129032258064516,1,5,1
300,자운학교앞(5),2022-05-31 02:00:00,24,3600,957,1,20.0,1,0,0,0,0,0,0,0,0,0,0,35,1.75,2,5,1
301,자운학교앞(5),2022-05-31 03:00:00,24,3606,961,1,36.0,1,0,0,1,5,0,0,0,0,0,0,35,0.9722222222222222,3,5,1
302,자운학교앞(5),2022-05-31 04:00:00,24,3594,957,0,0.0,0,0,0,0,0,0,0,0,0,0,0,35,0.0,4,5,1
303,자운학교앞(5),2022-05-31 05:00:00,24,3600,967,15,22.33333333,12,1,0,2,4,2,1,0,2,3,0,35,1.567164179338383,5,5,1
304,자운학교앞(5),2022-05-31 06:00:00,21,3530,864,36,30.09090909,28,2,0,3,19,4,1,1,0,2,0,35,1.163141993992844,6,5,1
305,자운학교앞(5),2022-05-31 07:00:00,21,3570,850,32,28.11111111,28,1,0,1,9,2,2,0,1,3,0,35,1.245059288586761,7,5,1
306,자운학교앞(5),2022-05-31 08:00:00,22,3741,883,68,22.79166667,65,2,0,2,7,1,1,4,1,6,0,35,1.535648994290947,8,5,1
307,자운학교앞(5),2022-05-31 09:00:00,23,3559,914,41,27.09090909,41,0,0,0,0,0,1,3,1,5,0,35,1.291946308768186,9,5,1
308,자운학교앞(5),2022-05-31 10:00:00,24,3601,973,36,27.86363636,34,1,0,2,8,1,1,2,1,4,0,35,1.256117455302593,10,5,1
309,자운학교앞(5),2022-05-31 11:00:00,24,3601,980,45,24.5,40,2,0,3,14,2,1,5,1,7,0,35,1.428571428571429,11,5,1
310,자운학교앞(5),2022-05-31 12:00:00,24,3599,977,51,27.27272727,44,0,0,4,13,5,0,3,0,3,0,35,1.283333333461667,12,5,1
311,자운학교앞(5),2022-05-31 13:00:00,24,3600,969,41,28.625,39,0,0,2,8,2,0,0,0,0,0,35,1.222707423580786,13,5,1
312,자운학교앞(5),2022-05-31 14:00:00,24,3600,926,43,28.09090909,42,0,0,1,5,1,0,1,2,3,0,35,1.245954692596956,14,5,1
313,자운학교앞(5),2022-05-31 15:00:00,24,3600,969,44,25.54166667,40,0,0,1,5,2,1,3,1,5,0,35,1.370309950881526,15,5,1
314,자운학교앞(5),2022-05-31 16:00:00,21,3570,863,85,24.0,72,3,0,4,16,9,0,2,3,5,0,35,1.458333333333333,16,5,1
315,자운학교앞(5),2022-05-31 17:00:00,21,3570,856,81,24.04545455,75,0,0,3,10,5,3,4,5,12,0,35,1.455576559271158,17,5,1
316,자운학교앞(5),2022-05-31 18:00:00,21,3572,856,69,26.0,63,0,0,4,11,4,0,6,1,7,0,35,1.346153846153846,18,5,1
317,자운학교앞(5),2022-05-31 19:00:00,21,3568,848,46,27.5,43,0,0,2,7,3,1,1,2,4,0,35,1.272727272727273,19,5,1
318,자운학교앞(5),2022-05-31 20:00:00,22,3741,901,88,27.95454545,81,3,0,4,14,4,4,5,1,10,0,35,1.252032520528786,20,5,1
319,자운학교앞(5),2022-05-31 21:00:00,23,3586,941,62,27.95,49,5,0,3,15,6,0,4,2,6,0,35,1.252236135957066,21,5,1
320,자운학교앞(5),2022-05-31 22:00:00,24,3594,982,56,24.33333333,45,3,0,5,14,6,1,5,3,9,0,35,1.438356164580597,22,5,1
321,자운학교앞(5),2022-05-31 23:00:00,24,3600,967,21,24.1875,18,2,0,1,3,1,0,2,2,4,0,35,1.44702842377261,23,5,1
322,금촌119안전센터(3),2022-05-18 14:00:00,28,3329,1023,49,24.5,39,3,0,4,18,8,1,1,0,5,3,16,0.6530612244897959,14,5,2
323,금촌119안전센터(3),2022-05-18 15:00:00,30,3601,1093,50,17.86363636,41,2,0,3,11,4,0,4,0,4,0,16,0.8956743004367784,15,5,2
324,금촌119안전센터(3),2022-05-18 16:00:00,30,3601,1074,61,16.9,55,0,0,2,7,2,2,2,0,4,0,16,0.9467455621301776,16,5,2
325,금촌119안전센터(3),2022-05-18 17:00:00,30,3600,1050,57,17.95833333,55,2,0,0,0,0,1,6,1,8,0,16,0.8909512762674621,17,5,2
326,금촌119안전센터(3),2022-05-18 18:00:00,30,3600,1065,56,17.35,46,1,0,2,14,4,3,3,0,6,0,16,0.9221902017291066,18,5,2
327,금촌119안전센터(3),2022-05-18 19:00:00,30,3607,1062,35,18.68181818,32,1,0,1,4,1,0,1,1,2,0,16,0.8564476886478294,19,5,2
328,금촌119안전센터(3),2022-05-18 20:00:00,30,3593,1057,34,16.81818182,34,0,0,0,0,0,0,2,1,3,0,16,0.9513513512485026,20,5,2
329,금촌119안전센터(3),2022-05-18 21:00:00,30,3601,1062,21,16.94444444,17,2,0,2,10,2,2,0,0,2,1,16,0.9442622953296425,21,5,2
330,금촌119안전센터(3),2022-05-18 22:00:00,30,3600,1059,16,16.85714286,13,0,0,1,4,1,1,1,0,2,0,16,0.9491525422120081,22,5,2
331,금촌119안전센터(3),2022-05-18 23:00:00,30,3600,1060,15,15.3125,8,2,0,2,6,3,0,0,0,0,0,16,1.044897959183674,23,5,2
332,금촌119안전센터(3),2022-05-19 00:00:00,30,3600,1050,5,17.5,0,5,0,0,0,0,0,0,0,0,0,16,0.9142857142857143,0,5,3
333,금촌119안전센터(3),2022-05-19 01:00:00,30,3600,1055,3,8.0,1,0,0,1,4,1,1,0,0,1,0,16,2.0,1,5,3
334,금촌119안전센터(3),2022-05-19 02:00:00,30,3600,1046,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,2,5,3
335,금촌119안전센터(3),2022-05-19 03:00:00,30,3600,1050,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,3,5,3
336,금촌119안전센터(3),2022-05-19 04:00:00,30,3600,1050,2,19.5,2,0,0,0,0,0,0,0,0,0,0,16,0.8205128205128205,4,5,3
337,금촌119안전센터(3),2022-05-19 05:00:00,30,3600,1050,4,14.75,4,0,0,0,0,0,0,0,0,0,0,16,1.084745762711864,5,5,3
338,금촌119안전센터(3),2022-05-19 06:00:00,30,3600,1056,14,20.25,10,0,0,2,5,4,0,0,0,0,0,16,0.7901234567901234,6,5,3
339,금촌119안전센터(3),2022-05-19 07:00:00,30,3603,1053,18,15.94444444,18,0,0,0,0,0,1,0,0,1,0,16,1.003484320837208,7,5,3
340,금촌119안전센터(3),2022-05-19 08:00:00,30,3603,1073,125,15.54166667,116,1,0,4,13,5,7,15,1,23,0,16,1.029490616401182,8,5,3
341,금촌119안전센터(3),2022-05-19 09:00:00,30,3598,1061,22,16.75,22,0,0,0,0,0,0,1,0,1,0,16,0.9552238805970149,9,5,3
342,금촌119안전센터(3),2022-05-19 10:00:00,30,3605,1060,24,15.8125,21,0,0,1,5,1,2,2,0,4,0,16,1.011857707509881,10,5,3
343,금촌119안전센터(3),2022-05-19 11:00:00,30,3594,1063,34,16.45,31,0,0,1,4,1,1,0,0,1,0,16,0.9726443768996961,11,5,3
344,금촌119안전센터(3),2022-05-19 12:00:00,30,3600,1075,51,17.9,48,3,0,1,1,0,2,2,0,4,0,16,0.893854748603352,12,5,3
345,금촌119안전센터(3),2022-05-19 13:00:00,29,3409,1041,37,17.25,31,1,0,2,12,3,1,2,0,3,2,16,0.927536231884058,13,5,3
346,금촌119안전센터(3),2022-05-19 14:00:00,30,3600,1055,47,16.79166667,43,1,0,3,6,2,0,4,0,4,0,16,0.9528535978257362,14,5,3
347,금촌119안전센터(3),2022-05-19 15:00:00,30,3600,1076,44,19.18181818,43,1,0,0,0,0,1,4,0,5,0,16,0.834123222827879,15,5,3
348,금촌119안전센터(3),2022-05-19 16:00:00,30,3600,1082,65,16.125,47,1,0,6,21,8,2,1,1,4,0,16,0.9922480620155039,16,5,3
349,금촌119안전센터(3),2022-05-19 17:00:00,30,3600,1082,75,19.16666667,67,1,0,4,9,4,0,3,1,4,1,16,0.8347826085504725,17,5,3
350,금촌119안전센터(3),2022-05-19 18:00:00,30,3600,1068,62,15.54166667,55,1,0,1,9,3,1,2,3,6,1,16,1.029490616401182,18,5,3
351,금촌119안전센터(3),2022-05-19 19:00:00,30,3600,1053,36,16.0,35,0,0,1,2,1,0,4,0,4,0,16,1.0,19,5,3
352,금촌119안전센터(3),2022-05-19 20:00:00,30,3603,1044,31,17.6,28,3,0,0,0,0,1,1,1,3,0,16,0.9090909090909091,20,5,3
353,금촌119안전센터(3),2022-05-19 21:00:00,30,3600,1054,25,18.22222222,19,2,0,1,2,2,0,0,0,0,4,16,0.878048780594884,21,5,3
354,금촌119안전센터(3),2022-05-19 22:00:00,30,3600,1059,25,14.125,20,2,0,1,7,1,0,1,0,1,0,16,1.132743362831858,22,5,3
355,금촌119안전센터(3),2022-05-19 23:00:00,30,3600,1050,9,13.0,6,3,0,0,0,0,0,0,0,0,0,16,1.230769230769231,23,5,3
